taxon	threshold	taxon_index	domain	phylum	class	n_samples	n_cores	total_reads	pct_damaged	has_kegg	genome_id	functional_group	display_category	ecological_role	signal_source	tea_primary	guild_tier	confidence_score	assignment_rule_id	kegg_state	group_completeness	modules_scored	module_completeness_detail	markers_detected	marker_gene_names	key_reference	doi	virus_role	mean_clr	sd_clr	mean_abs_clr	max_abs_clr	mean_abundance	prevalence_samples	prevalence_cores
S__TARA_ARC_108_MAG_00033	5	255	d__Bacteria	p__Myxococcota_A	c__UBA9160	8	4	620390	100	TRUE	TARA_ARC_108_MAG_00033	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.627478074893065	1.65914807511845	1.07701856816811	7.36757729611155	156.107476635514	0.0291970802919708	1
S__TARA_ARC_108_MAG_00037	5	256	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	8	1	335100	100	TRUE	TARA_ARC_108_MAG_00037	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.636889718856524	1.67069810948886	1.0874136673647	7.76070372419837	92.8271028037383	0.0291970802919708	0.25
S__TARA_ARC_108_MAG_00066	5	257	d__Bacteria	p__Bacteroidota	c__Bacteroidia	9	2	953052	100	TRUE	TARA_ARC_108_MAG_00066	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.609940471325111	1.49975949593441	1.01945160173179	5.99548709650548	75.7009345794393	0.0328467153284672	0.5
S__TARA_ARC_108_MAG_00082	5	258	d__Archaea	p__Thermoplasmatota	c__Poseidoniia	7	2	398017	100	TRUE	TARA_ARC_108_MAG_00082	Pelagic_heterotroph_MGII	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_MGII	""		""	""	""	GTDB c__Poseidoniia	Rinke et al. 2019 ISME J; Zhang et al. 2015 Front Microbiol	10.1038/s41396-018-0282-y; 10.3389/fmicb.2015.01108	""	-0.68455684017847	1.52278394723525	1.0392589926893	6.22228120124568	62.9953271028037	0.0255474452554745	0.5
S__TARA_ARC_108_MAG_00099	5	259	d__Bacteria	p__Bacteroidota	c__Bacteroidia	26	4	632204	100	TRUE	TARA_ARC_108_MAG_00099	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	0.0698995478257761	2.1143102273784	1.2442816218699	7.1906830183673	295.102803738318	0.0948905109489051	1
S__TARA_ARC_108_MAG_00146	5	260	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	18	4	1437446	100	TRUE	TARA_ARC_108_MAG_00146	Particle_heterotroph	Particle-attached	Pelagic_heterotroph	particle_associated	O2	Tier1_taxonomy_conserved	0.85	GTDB_PARTICLE_HET	""		""	""	""	Polysaccharide degradation	Teeling et al. 2012 Science	10.1126/science.1218344	""	-0.236908234604989	1.77609940980662	1.08873132432762	6.35874958916581	222.056074766355	0.0656934306569343	1
S__TARA_ARC_108_MAG_00181	5	261	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	15	3	220412	100	TRUE	TARA_ARC_108_MAG_00181	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.349223795309928	2.10143666375649	1.23769465519188	7.21444212089933	205.985981308411	0.0547445255474453	0.75
S__TARA_ARC_108_MAG_00198	5	262	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	5	1	524625	100	TRUE	TARA_ARC_108_MAG_00198	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.5	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.755150084979872	1.36469461314295	0.995959179869696	6.97738498532917	58.2803738317757	0.0182481751824818	0.25
S__TARA_ARC_NCLDV_00033	5	263	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	19	3	164263	100	FALSE	TARA_ARC_NCLDV_00033	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.206379669652392	1.87721805250089	1.13277765736909	7.13744638111386	207.789719626168	0.0693430656934307	0.75
S__TARA_ARC_NCLDV_00036	5	264	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	14	2	39890	100	FALSE	TARA_ARC_NCLDV_00036	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.393278004341912	2.10625723173583	1.2417245582281	7.71270873540962	203.345794392523	0.0510948905109489	0.5
S__TARA_ARC_NCLDV_00116	5	265	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	6	3	26450	100	FALSE	TARA_ARC_NCLDV_00116	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.710519541533076	1.61675901298005	1.07434700439348	7.53074276000769	97.0654205607477	0.0218978102189781	0.75
S__TARA_ARC_NCLDV_00117	5	266	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	5	2	36662	100	FALSE	TARA_ARC_NCLDV_00117	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.755535369087366	1.35417346939829	0.987592155888095	7.71893215072019	70.6869158878505	0.0182481751824818	0.5
S__TARA_ARC_NCLDV_00127	5	267	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	16	4	18637	100	FALSE	TARA_ARC_NCLDV_00127	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.311203361759833	2.11952511751821	1.2430768311284	7.23140924703085	215.261682242991	0.0583941605839416	1
S__TARA_ARC_NCLDV_00137	5	268	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	7	2	31631	100	FALSE	TARA_ARC_NCLDV_00137	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.691789308565552	1.33993987508764	0.977231727072662	5.90550511325411	49.3785046728972	0.0255474452554745	0.5
S__TARA_ARC_NCLDV_00176	5	269	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	14	2	13264	100	FALSE	TARA_ARC_NCLDV_00176	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	-0.4084020042204	1.6698539099064	1.05415807329815	7.99572593257718	161.439252336449	0.0510948905109489	0.5
S__TARA_ARC_NCLDV_00188	5	270	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	39	4	17729	100	FALSE	TARA_ARC_NCLDV_00188	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	0.62023182959054	2.94702361491863	1.76004797115735	7.92685463251291	607.163551401869	0.142335766423358	1
S__TARA_SOC_28_MAG_00007	5	271	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	10	2	911492	100	TRUE	TARA_SOC_28_MAG_00007	Pelagic_heterotroph	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_taxonomy_conserved	0.85	GTDB_PELAGIC_HET	""		""	""	""	Core carbon metabolism	Giovannoni 2017 Annu Rev Mar Sci	10.1146/annurev-marine-010814-015934	""	-0.564540126265845	1.36144726046295	0.965365734256359	5.81166315178742	98.0934579439252	0.0364963503649635	0.5
S__TARA_SOC_28_MAG_00016	5	272	d__Bacteria	p__Bacteroidota	c__Bacteroidia	21	3	1167771	100	TRUE	TARA_SOC_28_MAG_00016	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:0;W00011:0.62	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.132474031378039	1.85138982657105	1.11895076737871	6.35913773347865	218.130841121495	0.0766423357664234	0.75
S__TARA_SOC_28_MAG_00024	5	273	d__Bacteria	p__Bacteroidota	c__Bacteroidia	5	2	406460	100	TRUE	TARA_SOC_28_MAG_00024	Core_heterotrophy	Heterotrophs	Pelagic_heterotroph	pelagic_export	O2	Tier1_kegg_present	0.99	KEGG_CORE_HET	present	1	M00307;W00008;W00010;W00011	M00307:1;W00008:0.33;W00010:1;W00011:0.38	""	TCA cycle + glycolysis	Universal heterotrophic metabolism	""	""	-0.763765015104491	1.15325222921145	0.932109343386003	5.08471447160176	40.2710280373832	0.0182481751824818	0.5
S__TARA_SOC_NCLDV_00026	5	274	d__Viruses	p__Nucleocytoviricota	c__Megaviricetes	140	4	190173	100	FALSE	TARA_SOC_NCLDV_00026	Virus_modulator	Viruses	Modulator	pelagic_export	""	Tier1_taxonomy_conserved	0.9	GTDB_VIRUS_MOD	""		""	""	""	Viral genome structure	Suttle 2007 Nat Rev Microbiol; Breitbart 2012 Annu Rev Mar Sci	10.1038/nrmicro1750; 10.1146/annurev-marine-120709-142805	viral_shunt|kill_the_winner|viral_shuttle	4.90152351655253	3.97263325097012	5.21606909003825	9.51375063762601	3266.53738317757	0.510948905109489	1
